18850
201	211	251	0
203	213	253	0
69	78	122	0
70	79	123	0
77	83	130	0
83	91	131	0
86	92	133	0
78	87	124	0
135	175	234	0
198	211	255	0
200	212	254	0
203	212	255	0
194	207	253	0
196	206	253	0
201	211	251	0
201	211	251	0
69	78	122	0
71	80	124	0
77	83	130	0
84	92	132	0
84	90	131	0
81	86	125	0
125	169	228	0
199	210	254	0
201	213	255	0
199	208	251	0
194	207	253	0
201	208	255	0
200	210	250	0
201	211	251	0
70	79	123	0
73	82	126	0
79	85	132	0
83	91	131	0
83	89	130	0
80	85	124	0
127	171	234	0
200	209	252	0
201	213	255	0
199	208	252	0
193	206	252	0
197	204	254	0
200	211	249	0
203	213	253	0
70	79	122	0
70	76	121	0
78	84	131	0
84	92	132	0
83	89	130	0
74	80	121	0
125	174	236	0
202	209	252	0
198	209	253	0
204	213	255	0
186	200	248	0
199	206	255	0
198	210	252	0
204	213	255	0
73	80	123	0
74	79	124	0
78	83	128	0
85	94	132	0
85	94	132	0
77	86	124	0
120	172	232	0
203	210	253	0
203	209	255	0
202	208	255	0
188	202	251	0
194	203	253	0
196	206	253	0
203	212	255	0
73	81	121	0
76	81	126	0
79	85	128	0
81	90	128	0
85	94	132	0
72	87	126	0
117	170	227	0
199	210	254	0
197	206	255	0
196	206	254	0
189	206	255	0
196	207	255	0
198	211	255	0
200	210	255	0
74	82	122	0
75	80	125	0
84	92	132	0
79	88	126	0
85	94	132	0
61	84	129	0
122	173	229	0
197	216	255	0
191	208	255	0
192	210	255	0
185	202	253	0
64	76	130	0
66	80	133	0
54	68	121	0
75	83	123	0
75	80	125	0
85	94	132	0
77	86	124	0
84	93	131	0
49	80	131	0
128	177	233	0
140	166	212	0
137	162	212	0
111	136	186	0
96	117	168	0
70	83	139	0
64	83	140	0
48	63	119	0
77	85	125	0
79	85	128	0
84	93	131	0
75	84	122	0
83	92	130	0
117	155	213	0
129	176	232	0
134	168	214	0
117	150	200	0
103	136	185	0
108	129	181	0
62	78	137	0
56	79	141	0
51	64	120	0
76	84	124	0
82	88	131	0
82	91	129	0
79	88	126	0
80	89	127	0
105	152	214	0
124	171	227	0
129	169	218	0
117	156	208	0
108	145	197	0
96	120	172	0
69	84	146	0
50	75	139	0
55	68	124	0
74	84	124	0
80	86	129	0
81	90	128	0
78	89	127	0
76	87	125	0
113	163	229	0
120	167	223	0
127	167	219	0
119	157	211	0
106	141	197	0
111	134	190	0
64	82	145	0
46	71	135	0
51	66	122	0
74	84	124	0
78	84	127	0
82	91	129	0
79	90	128	0
72	84	124	0
105	157	224	0
128	175	231	0
125	165	218	0
119	156	212	0
98	128	187	0
97	122	178	0
64	84	149	0
50	73	135	0
51	66	122	0
73	85	125	0
80	86	127	0
81	90	128	0
83	96	134	0
68	84	127	0
111	163	229	0
122	169	225	0
125	163	221	0
116	150	209	0
107	138	199	0
98	123	179	0
59	78	145	0
50	70	128	0
74	86	126	0
73	85	125	0
80	86	127	0
80	89	127	0
77	90	128	0
70	86	129	0
113	163	229	0
124	171	227	0
121	155	214	0
124	156	215	0
113	144	205	0
100	123	179	0
56	78	144	0
52	72	127	0
72	84	124	0
73	85	125	0
80	86	127	0
83	92	130	0
74	87	125	0
74	89	128	0
117	165	229	0
128	173	230	0
124	158	217	0
126	154	214	0
102	136	195	0
111	129	188	0
57	76	143	0
57	72	128	0
70	82	122	0
74	84	124	0
80	86	127	0
81	90	128	0
76	89	127	0
76	90	126	0
118	167	229	0
130	170	228	0
121	152	213	0
124	152	212	0
98	130	189	0
70	85	147	0
55	74	141	0
56	74	127	0
69	84	123	0
80	89	127	0
80	87	126	0
80	89	127	0
74	90	127	0
78	90	126	0
121	169	227	0
132	169	225	0
116	153	211	0
124	154	211	0
108	138	195	0
65	79	138	0
54	72	135	0
56	73	130	0
71	86	125	0
80	87	126	0
80	87	126	0
81	90	128	0
74	90	127	0
75	89	125	0
122	168	226	0
134	169	225	0
118	156	214	0
121	154	210	0
113	143	198	0
68	82	141	0
56	75	136	0
51	71	129	0
71	86	125	0
80	87	126	0
80	87	126	0
82	91	129	0
75	91	128	0
70	89	127	0
126	170	224	0
133	173	226	0
115	155	213	0
122	158	212	0
111	139	193	0
62	76	134	0
51	72	134	0
47	68	130	0
70	82	122	0
82	89	128	0
80	89	127	0
82	91	129	0
79	91	131	0
63	87	133	0
126	172	226	0
129	174	225	0
111	154	211	0
116	154	208	0
113	139	193	0
62	76	134	0
47	67	132	0
46	67	129	0
68	81	119	0
84	93	130	0
82	94	128	0
81	92	130	0
94	101	150	0
85	116	171	0
113	165	218	0
132	171	226	0
116	157	212	0
122	160	214	0
113	140	191	0
56	73	129	0
54	70	136	0
53	72	129	0
74	84	124	0
84	93	130	0
84	96	132	0
84	95	133	0
92	100	153	0
127	164	220	0
130	180	233	0
126	163	219	0
124	162	216	0
117	155	209	0
112	139	189	0
59	76	132	0
52	69	132	0
48	68	123	0
78	86	126	0
79	85	126	0
82	91	129	0
79	90	128	0
90	101	153	0
130	168	226	0
127	168	223	0
137	172	228	0
120	158	212	0
116	154	208	0
122	152	201	0
50	69	126	0
52	69	132	0
44	62	115	0
78	84	129	0
77	84	127	0
80	87	130	0
73	91	128	0
86	103	154	0
133	170	228	0
141	176	232	0
128	158	215	0
120	158	212	0
119	155	209	0
130	163	212	0
51	70	127	0
50	69	130	0
40	59	110	0
73	84	128	0
81	87	132	0
77	88	132	0
70	93	131	0
91	104	156	0
131	163	222	0
141	168	224	0
131	156	212	0
124	162	216	0
130	160	215	0
131	169	217	0
53	73	130	0
49	71	129	0
40	59	110	0
68	82	130	0
70	82	130	0
71	85	133	0
62	93	132	0
99	106	156	0
139	165	225	0
151	174	230	0
138	158	215	0
125	163	217	0
132	159	215	0
130	172	219	0
49	72	128	0
45	67	125	0
58	81	129	0
66	89	137	0
65	84	135	0
65	88	138	0
58	93	133	0
100	107	157	0
107	127	185	0
115	132	189	0
117	129	187	0
123	161	215	0
131	162	215	0
128	170	217	0
47	69	127	0
42	67	123	0
62	95	145	0
71	102	153	0
68	97	148	0
59	90	143	0
58	97	136	0
100	106	159	0
106	118	176	0
116	128	186	0
127	135	194	0
123	161	215	0
132	163	216	0
136	169	219	0
47	71	129	0
44	68	122	0
61	101	153	0
64	104	156	0
61	99	153	0
53	96	147	0
64	99	143	0
97	103	156	0
115	119	177	0
119	130	187	0
133	135	193	0
122	160	214	0
132	164	217	0
64	93	144	0
47	74	131	0
43	70	121	0
48	98	151	0
55	103	155	0
51	99	151	0
48	96	148	0
68	99	144	0
99	105	158	0
120	121	179	0
125	132	189	0
139	137	196	0
122	160	214	0
133	167	220	0
130	159	210	0
140	169	226	0
153	178	228	0
45	99	154	0
46	100	153	0
46	98	151	0
40	98	147	0
77	99	147	0
103	109	162	0
125	124	180	0
128	133	188	0
144	141	197	0
122	160	214	0
135	172	222	0
136	169	219	0
134	168	222	0
154	182	229	0
48	105	161	0
46	103	155	0
46	102	157	0
41	100	149	0
83	98	147	0
106	112	165	0
124	125	181	0
128	135	190	0
148	142	199	0
122	160	214	0
136	173	223	0
139	172	222	0
133	170	222	0
159	185	232	0
52	106	167	0
53	107	160	0
46	100	160	0
43	102	148	0
90	99	149	0
111	115	168	0
123	126	181	0
126	136	190	0
150	144	201	0
124	162	216	0
136	171	221	0
138	173	223	0
129	169	218	0
155	184	229	0
52	103	165	0
51	103	156	0
45	96	158	0
44	100	147	0
96	100	151	0
113	117	170	0
122	125	180	0
126	136	190	0
141	146	201	0
126	164	218	0
133	168	218	0
133	167	220	0
139	179	228	0
148	179	224	0
55	101	165	0
52	99	153	0
47	94	156	0
47	99	145	0
99	103	152	0
115	119	170	0
122	125	180	0
125	137	191	0
131	158	214	0
126	164	218	0
136	169	218	0
134	171	223	0
135	175	223	0
143	177	223	0
51	97	161	0
59	106	162	0
47	94	155	0
44	99	144	0
100	105	154	0
117	121	172	0
123	126	181	0
130	137	192	0
120	160	213	0
126	164	218	0
136	172	220	0
137	173	227	0
134	172	220	0
135	169	215	0
53	104	167	0
56	106	166	0
44	94	154	0
48	103	148	0
96	102	155	0
113	119	172	0
125	128	183	0
136	138	192	0
129	167	225	0
125	165	217	0
131	168	220	0
139	174	230	0
142	177	227	0
137	172	216	0
54	107	170	0
54	105	167	0
44	97	154	0
49	104	149	0
94	102	155	0
115	121	174	0
126	129	184	0
142	139	194	0
120	160	218	0
131	170	222	0
127	166	218	0
130	165	221	0
143	175	228	0
143	178	222	0
51	104	167	0
52	103	165	0
46	100	155	0
46	103	148	0
97	103	156	0
117	123	176	0
126	129	184	0
143	140	195	0
116	155	210	0
126	165	217	0
127	166	218	0
128	163	219	0
140	175	225	0
66	112	176	0
47	100	163	0
49	100	163	0
46	100	155	0
46	103	148	0
98	104	157	0
119	125	178	0
124	127	182	0
142	137	192	0
115	154	209	0
124	163	215	0
129	168	220	0
126	161	217	0
139	174	224	0
59	105	169	0
44	98	161	0
47	98	161	0
45	99	152	0
50	102	148	0
99	105	158	0
119	125	178	0
125	128	183	0
142	139	194	0
119	154	210	0
127	166	218	0
133	169	223	0
129	165	219	0
146	184	232	0
55	103	167	0
46	101	162	0
47	98	161	0
47	101	154	0
55	101	148	0
100	106	159	0
119	122	177	0
128	131	186	0
146	141	196	0
119	154	210	0
130	169	221	0
131	167	221	0
138	174	228	0
147	185	233	0
60	108	172	0
50	102	162	0
44	95	158	0
47	102	153	0
64	100	148	0
102	108	161	0
121	124	179	0
130	133	188	0
144	141	196	0
126	160	214	0
130	169	221	0
130	168	222	0
135	173	227	0
139	180	225	0
59	107	171	0
56	109	166	0
40	91	154	0
45	100	151	0
69	94	144	0
104	110	163	0
123	126	181	0
130	133	188	0
143	140	195	0
128	162	216	0
130	169	221	0
131	169	223	0
134	177	228	0
143	184	229	0
51	99	163	0
54	106	166	0
38	89	152	0
45	101	150	0
77	94	145	0
109	115	168	0
124	127	182	0
133	133	187	0
139	141	195	0
127	161	214	0
131	170	222	0
133	172	224	0
122	168	216	0
144	183	227	0
53	104	167	0
54	106	166	0
38	89	151	0
50	106	155	0
88	96	149	0
109	115	168	0
123	126	181	0
135	135	189	0
137	139	193	0
128	162	215	0
128	167	219	0
131	170	222	0
128	171	220	0
142	178	224	0
57	108	171	0
50	102	162	0
35	86	148	0
52	108	155	0
93	99	152	0
110	116	169	0
122	125	180	0
135	135	189	0
125	137	191	0
126	163	215	0
128	167	219	0
134	175	224	0
134	176	223	0
147	180	229	0
59	110	173	0
47	99	159	0
32	84	144	0
48	104	151	0
94	98	151	0
110	116	169	0
121	124	179	0
134	134	188	0
125	152	209	0
123	162	214	0
129	168	220	0
136	177	226	0
132	174	221	0
144	177	227	0
54	105	168	0
47	98	160	0
36	88	148	0
50	102	148	0
91	97	150	0
110	116	169	0
121	124	179	0
135	135	189	0
112	150	208	0
120	159	211	0
133	172	224	0
132	173	222	0
133	171	219	0
145	178	228	0
52	105	168	0
47	98	160	0
42	95	152	0
49	104	149	0
91	97	150	0
111	117	170	0
122	125	180	0
136	136	190	0
113	151	209	0
117	157	209	0
132	171	223	0
128	169	218	0
138	174	220	0
148	181	231	0
55	108	171	0
55	106	168	0
43	96	153	0
51	106	151	0
90	98	151	0
112	118	171	0
122	125	180	0
132	134	188	0
117	157	215	0
121	160	212	0
127	166	218	0
126	169	218	0
141	175	221	0
147	179	232	0
54	105	168	0
46	97	159	0
46	98	151	0
50	107	152	0
97	103	156	0
114	120	173	0
124	127	182	0
128	130	184	0
120	161	216	0
119	158	210	0
124	163	215	0
130	173	222	0
140	174	220	0
51	102	164	0
56	105	167	0
50	99	161	0
48	101	152	0
50	105	150	0
98	102	155	0
116	120	173	0
123	126	181	0
129	131	185	0
114	156	209	0
117	156	208	0
125	164	216	0
135	176	225	0
135	171	217	0
53	107	168	0
60	107	169	0
49	101	161	0
52	103	153	0
53	103	149	0
99	103	156	0
115	119	172	0
123	126	181	0
128	130	184	0
111	155	208	0
118	157	209	0
124	163	218	0
132	172	224	0
139	173	219	0
55	109	172	0
61	109	173	0
52	104	164	0
47	102	153	0
57	102	146	0
98	102	155	0
117	120	175	0
121	124	179	0
127	129	183	0
114	156	209	0
123	162	214	0
125	165	218	0
130	169	224	0
147	183	229	0
55	109	172	0
64	109	176	0
53	107	167	0
48	103	154	0
65	101	147	0
98	102	155	0
116	119	174	0
120	123	178	0
128	130	184	0
111	155	208	0
127	166	218	0
126	166	218	0
129	171	224	0
153	187	233	0
53	110	172	0
59	106	174	0
50	105	166	0
47	105	157	0
69	95	142	0
100	104	157	0
115	118	173	0
119	122	177	0
128	130	184	0
115	157	210	0
126	165	217	0
126	167	216	0
114	159	210	0
149	185	231	0
55	112	174	0
57	104	172	0
47	103	162	0
48	106	158	0
77	92	141	0
103	107	160	0
115	118	173	0
121	123	177	0
126	128	182	0
118	160	213	0
124	163	215	0
129	170	219	0
120	167	218	0
148	185	229	0
55	112	174	0
56	105	173	0
47	106	162	0
45	105	159	0
81	91	139	0
104	108	161	0
116	119	174	0
123	125	179	0
123	125	179	0
123	163	216	0
131	170	222	0
132	173	222	0
125	173	221	0
144	183	227	0
53	110	172	0
57	107	173	0
48	108	162	0
44	104	158	0
86	91	140	0
103	107	160	0
115	118	173	0
125	127	181	0
111	123	177	0
125	165	218	0
128	167	219	0
134	175	224	0
124	172	220	0
144	184	232	0
57	111	172	0
52	103	166	0
50	108	160	0
49	108	158	0
90	91	141	0
104	108	161	0
114	117	172	0
120	122	176	0
116	150	203	0
121	159	213	0
129	168	220	0
130	170	222	0
131	174	223	0
137	179	226	0
56	110	170	0
50	101	163	0
47	104	155	0
46	102	149	0
89	93	142	0
104	108	161	0
114	117	172	0
118	120	174	0
110	154	207	0
126	162	216	0
132	171	223	0
133	173	225	0
133	176	225	0
141	181	229	0
61	113	173	0
58	108	166	0
49	104	155	0
50	105	150	0
91	97	144	0
104	108	161	0
115	118	173	0
117	119	173	0
110	154	207	0
130	164	218	0
133	172	224	0
137	177	229	0
135	175	223	0
140	180	228	0
56	107	163	0
57	106	162	0
49	101	148	0
52	102	148	0
91	98	147	0
102	106	159	0
114	117	172	0
117	119	173	0
113	157	210	0
128	165	217	0
130	169	221	0
135	175	227	0
139	177	225	0
141	177	225	0
44	91	145	0
39	89	141	0
41	89	137	0
49	95	142	0
94	98	149	0
101	105	158	0
113	116	171	0
117	119	173	0
121	163	216	0
127	166	218	0
129	168	220	0
130	171	220	0
146	179	228	0
44	97	148	0
42	89	141	0
35	84	134	0
44	88	135	0
51	95	142	0
94	98	151	0
100	104	157	0
113	116	171	0
114	116	170	0
122	164	217	0
126	165	217	0
128	168	217	0
127	168	217	0
149	181	230	0
48	99	149	0
50	95	146	0
43	92	140	0
51	93	138	0
56	94	142	0
94	98	151	0
100	104	157	0
113	116	171	0
113	115	169	0
120	160	213	0
124	163	215	0
137	179	224	0
129	171	218	0
156	184	231	0
43	96	147	0
49	92	143	0
45	94	140	0
50	92	137	0
56	89	135	0
95	99	152	0
103	106	161	0
112	116	174	0
112	115	170	0
121	158	214	0
125	163	217	0
120	162	207	0
132	174	219	0
152	182	231	0
43	100	151	0
50	96	144	0
47	93	140	0
47	90	139	0
63	88	132	0
94	96	150	0
100	106	159	0
106	117	175	0
101	112	170	0
117	154	212	0
123	164	219	0
109	152	201	0
140	181	230	0
141	176	226	0
36	93	145	0
47	97	143	0
47	91	138	0
49	92	141	0
67	88	133	0
91	95	148	0
98	110	164	0
102	118	177	0
98	113	175	0
121	158	218	0
119	159	218	0
117	159	212	0
141	180	235	0
139	177	231	0
38	92	145	0
48	98	144	0
48	94	141	0
52	93	142	0
69	89	136	0
88	96	149	0
157	178	233	0
166	187	248	0
167	188	249	0
149	186	248	0
140	180	239	0
147	186	248	0
148	185	245	0
140	177	239	0
48	100	153	0
48	98	144	0
51	97	145	0
53	94	143	0
71	91	138	0
84	98	150	0
157	185	245	0
160	189	250	0
163	191	255	0
151	190	252	0
143	181	245	0
149	187	252	0
150	185	251	0
139	177	242	0
46	96	149	0
51	100	146	0
56	99	148	0
57	94	144	0
69	92	138	0
79	98	149	0
145	184	246	0
151	187	251	0
155	191	255	0
145	185	250	0
144	182	246	0
143	181	253	0
141	179	251	0
137	179	244	0
46	96	148	0
52	101	147	0
54	97	146	0
58	96	144	0
63	92	137	0
62	89	139	0
148	192	255	0
146	189	252	0
148	188	253	0
150	190	255	0
153	190	255	0
144	181	255	0
140	177	251	0
135	179	242	0
49	96	150	0
54	102	150	0
54	95	144	0
55	96	141	0
59	92	138	0
54	86	135	0
131	179	245	0
150	192	255	0
151	193	255	0
143	185	252	0
147	184	252	0
142	179	253	0
140	181	254	0
129	174	241	0
52	99	153	0
55	103	151	0
55	95	144	0
53	94	139	0
54	93	138	0
52	90	138	0
138	185	253	0
147	190	255	0
147	189	255	0
148	190	255	0
150	186	255	0
149	187	255	0
138	180	251	0
129	174	241	0
54	101	155	0
55	101	149	0
57	97	146	0
58	99	144	0
51	93	138	0
46	86	134	0
139	184	252	0
152	191	255	0
150	192	255	0
152	188	255	0
148	184	254	0
150	192	255	0
137	182	249	0
128	176	242	0
54	102	154	0
54	100	148	0
56	96	145	0
54	95	140	0
52	96	143	0
44	88	135	0
141	182	251	0
153	190	255	0
150	192	255	0
150	186	255	0
148	184	254	0
149	192	255	0
139	185	249	0
44	98	158	0
53	103	156	0
53	98	149	0
57	98	147	0
52	94	141	0
48	94	141	0
44	88	135	0
145	182	250	0
155	190	255	0
152	192	255	0
148	184	254	0
147	186	254	0
147	190	253	0
142	187	248	0
44	98	158	0
54	104	157	0
53	98	149	0
57	98	147	0
53	95	142	0
45	91	138	0
46	87	136	0
148	183	249	0
155	190	255	0
152	192	255	0
149	185	255	0
148	191	254	0
145	189	250	0
141	185	248	0
44	98	158	0
55	105	157	0
57	100	151	0
59	100	149	0
52	94	141	0
46	90	137	0
51	87	141	0
148	186	250	0
155	190	255	0
155	194	255	0
149	186	254	0
146	190	253	0
142	186	250	0
139	182	245	0
45	99	159	0
55	105	157	0
58	101	152	0
59	100	149	0
54	96	143	0
48	92	139	0
49	84	140	0
149	188	250	0
152	193	255	0
158	195	255	0
147	184	252	0
144	187	254	0
141	184	251	0
136	178	245	0
45	99	159	0
56	104	156	0
58	100	153	0
56	99	148	0
53	93	141	0
52	94	141	0
149	188	243	0
147	189	248	0
153	194	255	0
158	195	255	0
148	186	251	0
141	183	252	0
143	184	253	0
137	176	245	0
45	99	159	0
54	101	155	0
55	99	152	0
55	98	147	0
53	93	141	0
50	92	139	0
143	186	243	0
146	190	251	0
154	195	255	0
158	194	254	0
150	188	253	0
140	180	252	0
144	183	252	0
137	176	245	0
45	96	159	0
54	103	159	0
58	105	156	0
54	94	146	0
52	93	142	0
55	95	143	0
148	189	251	0
146	189	252	0
158	198	255	0
158	193	255	0
150	188	252	0
140	179	248	0
144	183	251	0
140	180	245	0
46	97	160	0
55	102	158	0
57	104	155	0
56	96	148	0
54	95	144	0
56	94	142	0
145	186	249	0
145	187	252	0
160	197	255	0
158	193	255	0
148	186	250	0
143	179	249	0
143	183	248	0
136	178	243	0
45	96	158	0
55	102	158	0
57	104	155	0
60	100	152	0
55	96	145	0
51	91	139	0
148	187	255	0
145	187	252	0
160	197	255	0
157	192	255	0
148	186	250	0
146	183	251	0
142	182	247	0
135	179	243	0
43	94	156	0
57	104	160	0
57	104	155	0
56	97	146	0
55	96	145	0
47	85	133	0
146	185	253	0
149	189	254	0
159	196	254	0
156	191	255	0
149	187	251	0
147	184	252	0
141	181	246	0
134	178	242	0
38	92	152	0
59	106	162	0
57	102	153	0
57	98	147	0
53	94	143	0
50	88	136	0
144	183	251	0
151	191	255	0
159	196	254	0
153	189	253	0
150	188	252	0
149	186	254	0
141	181	246	0
134	178	242	0
39	93	153	0
58	105	159	0
54	99	150	0
56	97	146	0
51	92	141	0
55	93	141	0
147	186	254	0
152	193	255	0
158	195	253	0
152	190	254	0
150	188	252	0
150	187	255	0
141	181	246	0
134	178	242	0
42	96	156	0
58	105	159	0
54	99	150	0
55	96	145	0
49	93	140	0
48	88	136	0
148	187	255	0
152	193	255	0
157	194	254	0
152	190	254	0
151	189	253	0
150	188	253	0
142	182	247	0
32	79	141	0
43	97	157	0
57	104	158	0
57	102	153	0
55	96	145	0
49	93	140	0
45	83	131	0
148	188	253	0
157	195	255	0
157	194	254	0
152	190	254	0
154	192	255	0
150	188	253	0
141	181	246	0
39	85	143	0
43	95	155	0
58	105	159	0
59	102	153	0
57	98	147	0
51	97	144	0
41	82	131	0
149	189	254	0
156	194	255	0
155	195	254	0
151	189	253	0
153	191	255	0
150	188	253	0
141	181	246	0
39	85	143	0
46	98	158	0
57	105	157	0
55	98	149	0
55	96	145	0
50	96	143	0
43	85	138	0
148	189	252	0
158	195	255	0
155	195	254	0
152	190	254	0
152	190	255	0
149	187	252	0
140	180	245	0
42	89	145	0
43	96	153	0
56	104	156	0
55	95	147	0
55	96	145	0
48	94	141	0
38	82	136	0
147	188	250	0
158	195	255	0
149	188	250	0
154	192	255	0
150	188	252	0
149	187	251	0
140	180	245	0
44	91	147	0
39	92	149	0
56	104	156	0
56	96	148	0
58	99	148	0
45	91	138	0
141	183	242	0
147	188	250	0
157	194	255	0
152	191	253	0
154	192	255	0
149	187	251	0
148	188	253	0
139	179	244	0
43	90	144	0
44	97	154	0
58	106	158	0
57	97	149	0
57	98	147	0
43	89	136	0
139	181	240	0
144	186	251	0
157	194	255	0
153	194	255	0
153	191	255	0
149	187	251	0
148	188	253	0
138	178	243	0
41	88	144	0
43	96	153	0
54	101	152	0
56	96	148	0
58	99	148	0
43	89	136	0
146	187	250	0
147	189	254	0
156	193	253	0
153	194	255	0
152	190	254	0
150	188	252	0
147	187	252	0
136	178	243	0
42	89	145	0
46	100	155	0
58	105	156	0
54	94	146	0
56	97	146	0
49	95	142	0
144	185	248	0
149	191	255	0
154	194	253	0
151	192	255	0
152	190	254	0
152	191	253	0
146	186	251	0
134	176	241	0
44	91	147	0
46	100	155	0
61	108	159	0
53	96	147	0
53	94	143	0
49	95	142	0
147	186	254	0
150	192	255	0
155	195	254	0
152	193	255	0
152	190	254	0
153	192	254	0
146	186	251	0
133	177	241	0
44	90	148	0
46	100	155	0
59	107	159	0
60	102	147	0
54	96	143	0
47	92	136	0
150	189	255	0
149	192	255	0
155	195	254	0
155	192	254	0
151	189	253	0
152	190	254	0
147	187	252	0
132	176	240	0
38	86	144	0
48	99	155	0
59	106	158	0
56	98	140	0
52	94	139	0
45	90	133	0
149	190	253	0
150	193	255	0
157	194	255	0
155	192	254	0
152	190	254	0
152	190	254	0
146	186	251	0
132	176	240	0
34	84	144	0
53	103	156	0
60	107	158	0
30	73	116	0
49	96	140	0
39	83	124	0
149	191	250	0
153	194	255	0
157	194	255	0
154	192	255	0
152	190	254	0
152	190	254	0
144	184	249	0
132	176	240	0
34	86	146	0
57	103	157	0
64	109	160	0
29	75	122	0
44	90	137	0
34	76	118	0
149	192	249	0
154	195	255	0
157	194	255	0
153	191	255	0
152	190	254	0
152	190	254	0
143	183	248	0
45	94	134	0
36	91	148	0
58	102	156	0
68	111	160	0
40	88	136	0
47	92	136	0
40	81	120	0
149	193	247	0
157	195	255	0
157	194	255	0
153	191	255	0
152	190	254	0
152	190	254	0
143	183	248	0
44	95	135	0
37	94	149	0
57	103	157	0
63	109	157	0
41	91	143	0
41	86	130	0
44	86	128	0
149	191	250	0
155	193	255	0
157	194	255	0
152	190	254	0
152	190	254	0
152	190	254	0
142	182	247	0
43	95	135	0
37	93	148	0
58	106	158	0
59	108	154	0
51	103	156	0
39	81	126	0
42	87	131	0
150	191	253	0
157	194	255	0
157	194	255	0
152	190	254	0
151	189	253	0
152	190	254	0
141	181	246	0
43	95	135	0
41	92	148	0
54	107	158	0
53	105	151	0
47	101	154	0
47	89	134	0
40	86	134	0
151	191	255	0
158	195	255	0
160	197	255	0
153	191	255	0
152	190	254	0
152	190	254	0
141	181	246	0
39	90	133	0
39	92	149	0
55	110	161	0
52	106	153	0
38	95	146	0
44	89	133	0
139	183	237	0
152	192	255	0
158	194	254	0
158	195	255	0
153	191	255	0
149	187	251	0
150	190	255	0
140	180	245	0
44	93	139	0
43	93	151	0
51	106	157	0
51	105	152	0
38	95	146	0
46	90	137	0
146	188	247	0
155	194	255	0
159	195	255	0
157	194	255	0
152	190	254	0
150	188	252	0
150	190	255	0
141	181	246	0
45	88	137	0
43	91	149	0
53	106	156	0
53	106	156	0
37	94	145	0
47	91	138	0
142	181	249	0
155	195	254	0
163	197	255	0
157	194	255	0
151	189	253	0
151	189	253	0
149	189	254	0
141	181	246	0
54	93	145	0
51	96	153	0
58	105	156	0
50	97	149	0
42	99	150	0
39	84	135	0
150	189	255	0
155	195	254	0
163	197	255	0
156	193	255	0
150	188	252	0
153	191	255	0
148	188	253	0
138	178	243	0
57	91	145	0
56	90	149	0
67	106	161	0
58	103	160	0
51	103	156	0
46	93	144	0
144	183	252	0
158	196	254	0
161	196	255	0
156	193	255	0
150	188	252	0
153	191	255	0
148	188	253	0
141	179	244	0
63	93	148	0
63	91	151	0
67	97	154	0
53	106	173	0
48	100	153	0
58	105	157	0
148	187	255	0
159	197	255	0
160	197	255	0
